200;4;50.6292846;5.1147799;AVENNES
200;4;51.0261822;4.9806859;AVERBODE
200;4;50.6947221;5.0783283;AVERNAS-LE-BAUDUIN
200;4;50.6200807;5.0723923;AVIN
200;5;50.7034800;5.4365190;AWANS
200;4;50.0745421;5.3064494;AWENNE
200;4;50.5993357;5.4076826;AWIRS
200;4;50.2243014;5.3001020;AYE
200;4;50.6087239;5.7139990;AYENEUX
200;5;50.4667799;5.7130934;AYWAILLE
602;0;0;0;B.S.D. BELG. STRIJDKR. DUITSLAND
200;4;50.9332379;3.7182708;BAAIGEM
200;5;51.0049803;4.7428591;BAAL
200;4;50.9545869;4.1415198;BAARDEGEM
200;5;51.4046963;4.9044992;BAARLE-HERTOG
200;4;51.0375867;4.1619075;BAASRODE
200;4;51.0098505;3.5797195;BACHTE-MARIA-LEERNE
200;4;50.6308880;5.9703451;BAELEN LG.
200;4;49.8243528;4.8752848;BAGIMONT
200;4;50.0295525;4.3754986;BAILEUX
200;4;50.0691978;4.2384262;BAILIEVRE
200;4;49.8995762;5.0265040;BAILLAMONT
200;4;50.6694585;3.3171579;BAILLEUL
200;4;50.2883212;5.3369311;BAILLONVILLE
200;4;50.3883547;3.6961734;BAISIEUX
200;4;50.5937472;4.4653574;BAISY-THY
200;4;50.4985760;4.6384944;BALATRE
200;4;50.9257977;3.7905005;BALEGEM
200;5;51.1578305;5.2100666;BALEN
200;4;50.9198308;3.9287768;BAMBRUGGE
200;5;50.1441437;5.4289372;BANDE
200;4;50.2201983;4.2786517;BARBENCON
200;4;50.6681296;5.6967601;BARCHON
200;4;50.1276641;4.9426711;BARONVILLE
200;4;50.5874938;3.5429854;BARRY
200;4;50.3289660;5.2609273;BARVAUX-CONDROZ
200;4;50.3505198;5.4931214;BARVAUX-SUR-OURTHE
200;4;50.5260518;3.6477728;BASECLES
200;4;50.5228262;5.1870709;BAS-OHA
200;5;50.3591924;5.7923506;BASSE-BODEUX
200;5;50.7624820;5.6201947;BASSENGE
200;4;51.2304077;3.6775360;BASSEVELDE
200;4;50.6726982;3.9368825;BASSILLY
200;5;50.0186929;5.7850851;BASTOGNE
200;4;50.7587031;2.9612713;BAS-WARNETON
200;4;50.7374887;5.2811626;BATSHEERS
200;4;50.6474960;5.8218942;BATTICE
200;4;50.4171330;4.1690015;BATTIGNIES
200;5;50.4865354;3.8418542;BAUDOUR
200;4;50.5686083;3.8519475;BAUFFE
200;4;50.5615620;3.5519253;BAUGNIES
200;5;50.6137787;4.3533583;BAULERS
200;4;50.9443131;3.8656597;BAVEGEM
200;4;50.8753581;3.3113744;BAVIKHOVE
200;4;51.1471913;4.2999199;BAZEL
200;5;50.5587632;5.6365602;BEAUFAYS
200;5;50.2190423;4.2497858;BEAUMONT
200;5;50.1003926;4.9059609;BEAURAING
200;4;50.1696753;5.5527219;BEAUSAINT
200;5;50.7798613;4.7614181;BEAUVECHAIN
200;4;51.0186710;2.6589210;BEAUVOORDE
200;4;50.0155784;4.1565846;BEAUWELZ
200;4;50.6211194;3.5033758;BECLERS
200;4;51.1552253;5.6027359;BEEK
200;4;50.9059045;3.7166764;BEERLEGEM
200;5;51.1530821;3.3301125;BEERNEM
200;5;51.3211024;4.8288945;BEERSE
200;5;50.7686913;4.3120069;BEERSEL
200;4;51.0588750;2.8869089;BEERST
200;5;50.7315700;4.1881823;BEERT
200;4;51.0802233;3.8785641;BEERVELDE
200;4;51.0576396;4.6706653;BEERZEL
200;4;50.4687502;4.9218061;BEEZ
200;4;50.2449722;5.5235120;BEFFE
200;5;51.0034426;4.7806054;BEGIJNENDIJK
200;5;50.2044509;5.9874998;BEHO
200;5;50.9543719;4.3658006;BEIGEM
200;4;51.1595959;3.0454135;BEKEGEM
200;4;50.8852034;4.2382690;BEKKERZEEL
200;5;50.9426234;4.9856410;BEKKEVOORT
602;0;0;0;BELGISCHE SENAAT
200;5;50.4681427;4.8239381;BELGRADE
200;4;50.6449283;5.6659368;BELLAIRE
200;4;50.4847255;4.2546618;BELLECOURT
200;4;49.6658060;5.4970382;BELLEFONTAINE LUX.
200;4;49.9177160;4.9727820;BELLEFONTAINE NAM.
200;4;50.7778232;3.2802084;BELLEGEM
200;5;51.0905235;3.5021788;BELLEM
200;5;49.8417042;5.1214901;BELLEVAUX
200;4;50.3756174;6.0542306;BELLEVAUX-LIGNEUVILLE
200;4;50.7461998;4.1560061;BELLINGEN
200;5;50.5317621;3.7256357;BELOEIL
200;5;51.1603405;4.0923026;BELSELE SINT-NIKLAAS
200;4;50.5009879;5.1840788;BEN-AHIN
200;4;50.4174109;5.4139216;BENDE
200;4;50.9503304;5.2083975;BERBROEK
200;5;51.1923982;4.4347991;BERCHEM ANTWERPEN
200;6;50.7929754;3.5176219;BERCHEM O.-VL.
200;5;50.8657821;4.2925975;BERCHEM-SAINTE-AGATHE
200;4;51.3401136;4.3144482;BERENDRECHT
200;4;50.9308826;4.5410062;BERG BT.
200;4;50.7908496;5.4932174;BERG LIMB.
200;4;50.7161171;5.3284662;BERGILERS
200;5;51.0473373;5.2214769;BERINGEN
200;5;51.1025498;4.6578677;BERLAAR
200;5;51.0388449;3.9745067;BERLARE
200;4;50.8175498;5.3102385;BERLINGEN
200;5;50.7034917;5.2082698;BERLOZ
200;4;50.7427593;5.7306283;BERNEAU
200;5;50.4824696;3.6459245;BERNISSART
200;4;50.2624949;4.1523037;BERSILLIES-L'ABBAYE
200;5;50.8632924;4.6307637;BERTEM
200;5;50.0908293;5.6808856;BERTOGNE
200;4;50.6946215;5.0891413;BERTREE
200;5;49.8383805;5.2531120;BERTRIX
200;4;50.2906721;4.3991598;BERZEE
200;4;50.8479184;3.0245939;BESELARE
200;4;50.9849813;4.7817066;BETEKOM
200;4;50.7093021;5.2354095;BETTINCOURT
200;4;50.5329187;4.7417015;BEUZET
200;4;51.1373787;4.6814214;BEVEL
200;5;50.7068251;3.9276615;BEVER
200;4;50.4417346;6.0388619;BEVERCE
200;4;50.8512601;3.5956607;BEVERE
200;5;50.8760346;3.3402514;BEVEREN LEIE
200;4;50.9686766;3.1441556;BEVEREN ROESELARE
200;4;50.9389635;2.6423354;BEVEREN-AAN-DEN-IJZER
200;4;51.2134502;4.2581424;BEVEREN-WAAS
200;5;51.0882973;5.2419586;BEVERLO
200;4;50.8915814;5.4734872;BEVERST
200;5;50.6205298;5.6490019;BEYNE-HEUSAY
200;5;50.3572760;4.2124062;BIENNE-LEZ-HAPPART
200;5;50.8212559;4.7684630;BIERBEEK
200;5;50.3244285;4.2626790;BIERCEE
200;5;50.7198592;4.5695740;BIERGES
200;4;50.6958945;4.1195047;BIERGHES
200;4;50.6551330;5.4513067;BIERSET
200;4;50.5559583;5.0363692;BIERWART
200;4;50.3341410;4.6084738;BIESME
200;4;50.2972765;4.6800577;BIESMEREE
200;5;50.3174907;4.3107260;BIESME-SOUS-THUIN
200;5;50.7068251;3.9276615;BIEVENE
200;5;49.9307004;5.0238251;BIEVRE
200;4;50.7268251;4.7037283;BIEZ
200;4;50.2385434;5.8050125;BIHAIN
200;4;50.9257396;2.8647833;BIKSCHOTE
200;5;50.6279490;5.9184812;BILSTAIN
200;5;50.8718644;5.5141018;BILZEN
200;5;50.4278907;4.1185307;BINCHE
200;4;50.8628286;5.1717331;BINDERVELD
200;5;50.8732792;4.8973531;BINKOM
200;4;50.3336599;4.7987228;BIOUL
200;4;50.8234148;3.2271207;BISSEGEM
200;9;50.7087307;2.8831195;BIZET
200;4;51.0565925;4.3715143;BLAASVELD
200;5;50.1907537;4.8413671;BLAIMONT
200;4;50.6250723;3.3029624;BLANDAIN
200;5;50.8262552;4.7095095;BLANDEN
